         Index            Ts             t            HF        Weight            RH            Tr
          3763   2.10262e+01   3.76300e+03  -8.98431e+00   1.90370e+01   2.10000e+00   1.80000e+01
          3764   2.10262e+01   3.76400e+03  -8.98382e+00   1.90370e+01   2.10000e+00   1.80000e+01
          3765   2.09993e+01   3.76500e+03  -8.98376e+00   1.90369e+01   2.10000e+00   1.80000e+01
          3766   2.10177e+01   3.76600e+03  -8.98385e+00   1.90368e+01   2.10000e+00   1.80000e+01
          3767   2.10130e+01   3.76700e+03  -8.98458e+00   1.90367e+01   2.10000e+00   1.80000e+01
          3768   2.10209e+01   3.76800e+03  -8.98377e+00   1.90365e+01   2.10000e+00   1.80000e+01
          3769   2.10254e+01   3.76900e+03  -8.98314e+00   1.90364e+01   2.10000e+00   1.80000e+01
          3770   2.10244e+01   3.77000e+03  -8.98271e+00   1.90363e+01   2.10000e+00   1.80000e+01
          3771   2.10211e+01   3.77100e+03  -8.98226e+00   1.90362e+01   2.10000e+00   1.80000e+01
          3772   2.10279e+01   3.77200e+03  -8.98264e+00   1.90361e+01   2.10000e+00   1.80000e+01
          3773   2.10255e+01   3.77300e+03  -8.98207e+00   1.90361e+01   2.10000e+00   1.80000e+01
          3774   2.10303e+01   3.77400e+03  -8.98143e+00   1.90361e+01   2.10000e+00   1.80000e+01
          3775   2.10281e+01   3.77500e+03  -8.98057e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3776   2.10388e+01   3.77600e+03  -8.97926e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3777   2.10415e+01   3.77700e+03  -8.97880e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3778   2.10325e+01   3.77800e+03  -8.97972e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3779   2.10414e+01   3.77900e+03  -8.98022e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3780   2.10247e+01   3.78000e+03  -8.97836e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3781   2.10411e+01   3.78100e+03  -8.97769e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3782   2.10384e+01   3.78200e+03  -8.97743e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3783   2.10542e+01   3.78300e+03  -8.97724e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3784   2.10526e+01   3.78400e+03  -8.97888e+00   1.90360e+01   2.10000e+00   1.80000e+01
          3785   2.10374e+01   3.78500e+03  -8.97984e+00   1.90359e+01   2.10000e+00   1.80000e+01
          3786   2.10302e+01   3.78600e+03  -8.98014e+00   1.90358e+01   2.10000e+00   1.80000e+01
          3787   2.10251e+01   3.78700e+03  -8.97938e+00   1.90357e+01   2.10000e+00   1.80000e+01
          3788   2.10261e+01   3.78800e+03  -8.97760e+00   1.90355e+01   2.10000e+00   1.80000e+01
          3789   2.10275e+01   3.78900e+03  -8.97728e+00   1.90354e+01   2.10000e+00   1.80000e+01
          3790   2.10248e+01   3.79000e+03  -8.97684e+00   1.90353e+01   2.10000e+00   1.80000e+01
          3791   2.10321e+01   3.79100e+03  -8.97583e+00   1.90352e+01   2.10000e+00   1.80000e+01
          3792   2.10399e+01   3.79200e+03  -8.97657e+00   1.90351e+01   2.10000e+00   1.80000e+01
          3793   2.10265e+01   3.79300e+03  -8.97660e+00   1.90350e+01   2.10000e+00   1.80000e+01
          3794   2.10155e+01   3.79400e+03  -8.97615e+00   1.90348e+01   2.10000e+00   1.80000e+01
          3795   2.10299e+01   3.79500e+03  -8.97540e+00   1.90347e+01   2.10000e+00   1.80000e+01
          3796   2.10229e+01   3.79600e+03  -8.97303e+00   1.90345e+01   2.10000e+00   1.80000e+01
          3797   2.10419e+01   3.79700e+03  -8.97202e+00   1.90344e+01   2.10000e+00   1.80000e+01
          3798   2.10388e+01   3.79800e+03  -8.97214e+00   1.90343e+01   2.10000e+00   1.80000e+01
          3799   2.10356e+01   3.79900e+03  -8.97286e+00   1.90342e+01   2.10000e+00   1.80000e+01
          3800   2.10347e+01   3.80000e+03  -8.97407e+00   1.90341e+01   2.10000e+00   1.80000e+01
          3801   2.10365e+01   3.80100e+03  -8.97412e+00   1.90341e+01   2.10000e+00   1.80000e+01
          3802   2.10384e+01   3.80200e+03  -8.97316e+00   1.90341e+01   2.10000e+00   1.80000e+01
          3803   2.10434e+01   3.80300e+03  -8.97209e+00   1.90340e+01   2.10000e+00   1.80000e+01
          3804   2.10317e+01   3.80400e+03  -8.97202e+00   1.90340e+01   2.10000e+00   1.80000e+01
          3805   2.10356e+01   3.80500e+03  -8.97202e+00   1.90339e+01   2.10000e+00   1.80000e+01
          3806   2.10376e+01   3.80600e+03  -8.97251e+00   1.90338e+01   2.10000e+00   1.80000e+01
          3807   2.10253e+01   3.80700e+03  -8.97352e+00   1.90337e+01   2.10000e+00   1.80000e+01
          3808   2.10209e+01   3.80800e+03  -8.97568e+00   1.90335e+01   2.10000e+00   1.80000e+01
          3809   2.10310e+01   3.80900e+03  -8.97648e+00   1.90334e+01   2.10000e+00   1.80000e+01
          3810   2.10103e+01   3.81000e+03  -8.97678e+00   1.90333e+01   2.10000e+00   1.80000e+01
          3811   2.10379e+01   3.81100e+03  -8.97666e+00   1.90332e+01   2.10000e+00   1.80000e+01
          3812   2.10463e+01   3.81200e+03  -8.97499e+00   1.90331e+01   2.10000e+00   1.80000e+01
          3813   2.10267e+01   3.81300e+03  -8.97501e+00   1.90331e+01   2.10000e+00   1.80000e+01
          3814   2.10303e+01   3.81400e+03  -8.97413e+00   1.90331e+01   2.10000e+00   1.80000e+01
          3815   2.10280e+01   3.81500e+03  -8.97289e+00   1.90330e+01   2.10000e+00   1.80000e+01
          3816   2.10224e+01   3.81600e+03  -8.97387e+00   1.90330e+01   2.10000e+00   1.80000e+01
          3817   2.10099e+01   3.81700e+03  -8.97440e+00   1.90330e+01   2.10000e+00   1.80000e+01
          3818   2.10178e+01   3.81800e+03  -8.97491e+00   1.90330e+01   2.10000e+00   1.80000e+01
          3819   2.10248e+01   3.81900e+03  -8.97574e+00   1.90330e+01   2.10000e+00   1.80000e+01
          3820   2.10361e+01   3.82000e+03  -8.97295e+00   1.90329e+01   2.10000e+00   1.80000e+01
          3821   2.10239e+01   3.82100e+03  -8.97243e+00   1.90328e+01   2.10000e+00   1.80000e+01
          3822   2.10509e+01   3.82200e+03  -8.97269e+00   1.90327e+01   2.10000e+00   1.80000e+01
          3823   2.10291e+01   3.82300e+03  -8.97347e+00   1.90326e+01   2.10000e+00   1.80000e+01
          3824   2.10269e+01   3.82400e+03  -8.97573e+00   1.90324e+01   2.10000e+00   1.80000e+01
          3825   2.10236e+01   3.82500e+03  -8.97678e+00   1.90322e+01   2.10000e+00   1.80000e+01
          3826   2.10148e+01   3.82600e+03  -8.97748e+00   1.90321e+01   2.10000e+00   1.80000e+01
          3827   2.10161e+01   3.82700e+03  -8.97764e+00   1.90321e+01   2.10000e+00   1.80000e+01
          3828   2.10255e+01   3.82800e+03  -8.97883e+00   1.90321e+01   2.10000e+00   1.80000e+01
          3829   2.10255e+01   3.82900e+03  -8.98000e+00   1.90320e+01   2.10000e+00   1.80000e+01
          3830   2.10249e+01   3.83000e+03  -8.98059e+00   1.90320e+01   2.10000e+00   1.80000e+01
          3831   2.10185e+01   3.83100e+03  -8.98030e+00   1.90320e+01   2.10000e+00   1.80000e+01
          3832   2.10110e+01   3.83200e+03  -8.97901e+00   1.90320e+01   2.10000e+00   1.80000e+01
          3833   2.10307e+01   3.83300e+03  -8.97911e+00   1.90320e+01   2.10000e+00   1.80000e+01
          3834   2.10398e+01   3.83400e+03  -8.98015e+00   1.90320e+01   2.10000e+00   1.80000e+01
          3835   2.10353e+01   3.83500e+03  -8.98140e+00   1.90320e+01   2.10000e+00   1.80000e+01
          3836   2.10348e+01   3.83600e+03  -8.98057e+00   1.90319e+01   2.10000e+00   1.80000e+01
          3837   2.10344e+01   3.83700e+03  -8.98058e+00   1.90318e+01   2.10000e+00   1.80000e+01
          3838   2.10146e+01   3.83800e+03  -8.98083e+00   1.90317e+01   2.10000e+00   1.80000e+01
          3839   2.10366e+01   3.83900e+03  -8.98072e+00   1.90316e+01   2.10000e+00   1.80000e+01
          3840   2.10326e+01   3.84000e+03  -8.98098e+00   1.90314e+01   2.10000e+00   1.80000e+01
          3841   2.10316e+01   3.84100e+03  -8.98197e+00   1.90312e+01   2.10000e+00   1.80000e+01
          3842   2.10221e+01   3.84200e+03  -8.98335e+00   1.90311e+01   2.10000e+00   1.80000e+01
          3843   2.10200e+01   3.84300e+03  -8.98460e+00   1.90311e+01   2.10000e+00   1.80000e+01
          3844   2.10371e+01   3.84400e+03  -8.98674e+00   1.90311e+01   2.10000e+00   1.80000e+01
          3845   2.10282e+01   3.84500e+03  -8.98747e+00   1.90310e+01   2.10000e+00   1.80000e+01
          3846   2.10304e+01   3.84600e+03  -8.98807e+00   1.90310e+01   2.10000e+00   1.80000e+01
          3847   2.10381e+01   3.84700e+03  -8.98865e+00   1.90310e+01   2.10000e+00   1.80000e+01
          3848   2.10206e+01   3.84800e+03  -8.98968e+00   1.90309e+01   2.10000e+00   1.80000e+01
          3849   2.10297e+01   3.84900e+03  -8.98997e+00   1.90308e+01   2.10000e+00   1.80000e+01
          3850   2.10199e+01   3.85000e+03  -8.99058e+00   1.90307e+01   2.10000e+00   1.80000e+01
          3851   2.10295e+01   3.85100e+03  -8.99104e+00   1.90306e+01   2.10000e+00   1.80000e+01
          3852   2.10302e+01   3.85200e+03  -8.98998e+00   1.90304e+01   2.10000e+00   1.80000e+01
          3853   2.10387e+01   3.85300e+03  -8.98928e+00   1.90302e+01   2.10000e+00   1.80000e+01
          3854   2.10321e+01   3.85400e+03  -8.98862e+00   1.90301e+01   2.10000e+00   1.80000e+01
          3855   2.10337e+01   3.85500e+03  -8.98798e+00   1.90301e+01   2.10000e+00   1.80000e+01
          3856   2.10392e+01   3.85600e+03  -8.98755e+00   1.90301e+01   2.10000e+00   1.80000e+01
          3857   2.10391e+01   3.85700e+03  -8.98694e+00   1.90300e+01   2.10000e+00   1.80000e+01
          3858   2.10365e+01   3.85800e+03  -8.98738e+00   1.90299e+01   2.10000e+00   1.80000e+01
          3859   2.10437e+01   3.85900e+03  -8.98779e+00   1.90298e+01   2.10000e+00   1.80000e+01
          3860   2.10360e+01   3.86000e+03  -8.98670e+00   1.90296e+01   2.10000e+00   1.80000e+01
          3861   2.10291e+01   3.86100e+03  -8.98610e+00   1.90295e+01   2.10000e+00   1.80000e+01
          3862   2.10417e+01   3.86200e+03  -8.98544e+00   1.90294e+01   2.10000e+00   1.80000e+01
          3863   2.10494e+01   3.86300e+03  -8.98442e+00   1.90293e+01   2.10000e+00   1.80000e+01
          3864   2.10504e+01   3.86400e+03  -8.98610e+00   1.90292e+01   2.10000e+00   1.80000e+01
          3865   2.10393e+01   3.86500e+03  -8.98611e+00   1.90291e+01   2.10000e+00   1.80000e+01
          3866   2.10395e+01   3.86600e+03  -8.98566e+00   1.90291e+01   2.10000e+00   1.80000e+01
          3867   2.10247e+01   3.86700e+03  -8.98541e+00   1.90290e+01   2.10000e+00   1.80000e+01
          3868   2.10250e+01   3.86800e+03  -8.98454e+00   1.90290e+01   2.10000e+00   1.80000e+01
          3869   2.10292e+01   3.86900e+03  -8.98432e+00   1.90290e+01   2.10000e+00   1.80000e+01
          3870   2.10413e+01   3.87000e+03  -8.98387e+00   1.90290e+01   2.10000e+00   1.80000e+01
          3871   2.10274e+01   3.87100e+03  -8.98327e+00   1.90290e+01   2.10000e+00   1.80000e+01
          3872   2.10328e+01   3.87200e+03  -8.98203e+00   1.90290e+01   2.10000e+00   1.80000e+01
          3873   2.10281e+01   3.87300e+03  -8.98218e+00   1.90290e+01   2.10000e+00   1.80000e+01
          3874   2.10214e+01   3.87400e+03  -8.98286e+00   1.90290e+01   2.10000e+00   1.80000e+01
          3875   2.10245e+01   3.87500e+03  -8.98237e+00   1.90290e+01   2.10000e+00   1.80000e+01
          3876   2.10408e+01   3.87600e+03  -8.98311e+00   1.90289e+01   2.10000e+00   1.80000e+01
          3877   2.10420e+01   3.87700e+03  -8.98389e+00   1.90288e+01   2.10000e+00   1.80000e+01
          3878   2.10399e+01   3.87800e+03  -8.98458e+00   1.90287e+01   2.10000e+00   1.80000e+01
          3879   2.10382e+01   3.87900e+03  -8.98540e+00   1.90286e+01   2.10000e+00   1.80000e+01
          3880   2.10445e+01   3.88000e+03  -8.98787e+00   1.90284e+01   2.10000e+00   1.80000e+01
          3881   2.10468e+01   3.88100e+03  -8.98902e+00   1.90282e+01   2.10000e+00   1.80000e+01
          3882   2.10304e+01   3.88200e+03  -8.98961e+00   1.90281e+01   2.10000e+00   1.80000e+01
          3883   2.10262e+01   3.88300e+03  -8.98968e+00   1.90281e+01   2.10000e+00   1.80000e+01
          3884   2.10378e+01   3.88400e+03  -8.98883e+00   1.90281e+01   2.10000e+00   1.80000e+01
          3885   2.10210e+01   3.88500e+03  -8.98861e+00   1.90280e+01   2.10000e+00   1.80000e+01
          3886   2.10288e+01   3.88600e+03  -8.98938e+00   1.90280e+01   2.10000e+00   1.80000e+01
          3887   2.10152e+01   3.88700e+03  -8.99012e+00   1.90280e+01   2.10000e+00   1.80000e+01
          3888   2.10441e+01   3.88800e+03  -8.99008e+00   1.90279e+01   2.10000e+00   1.80000e+01
          3889   2.10333e+01   3.88900e+03  -8.99071e+00   1.90278e+01   2.10000e+00   1.80000e+01
          3890   2.10277e+01   3.89000e+03  -8.99053e+00   1.90277e+01   2.10000e+00   1.80000e+01
          3891   2.10327e+01   3.89100e+03  -8.98973e+00   1.90276e+01   2.10000e+00   1.80000e+01
          3892   2.10381e+01   3.89200e+03  -8.98703e+00   1.90274e+01   2.10000e+00   1.80000e+01
          3893   2.10519e+01   3.89300e+03  -8.98586e+00   1.90272e+01   2.10000e+00   1.80000e+01
          3894   2.10401e+01   3.89400e+03  -8.98447e+00   1.90271e+01   2.10000e+00   1.80000e+01
          3895   2.10331e+01   3.89500e+03  -8.98343e+00   1.90271e+01   2.10000e+00   1.80000e+01
          3896   2.10358e+01   3.89600e+03  -8.98374e+00   1.90271e+01   2.10000e+00   1.80000e+01
          3897   2.10290e+01   3.89700e+03  -8.98314e+00   1.90271e+01   2.10000e+00   1.80000e+01
          3898   2.10318e+01   3.89800e+03  -8.98256e+00   1.90270e+01   2.10000e+00   1.80000e+01
          3899   2.10285e+01   3.89900e+03  -8.98178e+00   1.90270e+01   2.10000e+00   1.80000e+01
          3900   2.10368e+01   3.90000e+03  -8.98101e+00   1.90270e+01   2.10000e+00   1.80000e+01
          3901   2.10243e+01   3.90100e+03  -8.98102e+00   1.90270e+01   2.10000e+00   1.80000e+01
          3902   2.10277e+01   3.90200e+03  -8.98070e+00   1.90269e+01   2.10000e+00   1.80000e+01
          3903   2.10398e+01   3.90300e+03  -8.98048e+00   1.90268e+01   2.10000e+00   1.80000e+01
          3904   2.10397e+01   3.90400e+03  -8.98277e+00   1.90266e+01   2.10000e+00   1.80000e+01
          3905   2.10274e+01   3.90500e+03  -8.98454e+00   1.90265e+01   2.10000e+00   1.80000e+01
          3906   2.10290e+01   3.90600e+03  -8.98487e+00   1.90264e+01   2.10000e+00   1.80000e+01
          3907   2.10272e+01   3.90700e+03  -8.98458e+00   1.90263e+01   2.10000e+00   1.80000e+01
          3908   2.10306e+01   3.90800e+03  -8.98659e+00   1.90262e+01   2.10000e+00   1.80000e+01
          3909   2.10201e+01   3.90900e+03  -8.98768e+00   1.90261e+01   2.10000e+00   1.80000e+01
          3910   2.10275e+01   3.91000e+03  -8.98840e+00   1.90261e+01   2.10000e+00   1.80000e+01
          3911   2.10277e+01   3.91100e+03  -8.98842e+00   1.90260e+01   2.10000e+00   1.80000e+01
          3912   2.10371e+01   3.91200e+03  -8.98880e+00   1.90260e+01   2.10000e+00   1.80000e+01
          3913   2.10150e+01   3.91300e+03  -8.98950e+00   1.90260e+01   2.10000e+00   1.80000e+01
          3914   2.10160e+01   3.91400e+03  -8.99011e+00   1.90260e+01   2.10000e+00   1.80000e+01
          3915   2.10173e+01   3.91500e+03  -8.99049e+00   1.90260e+01   2.10000e+00   1.80000e+01
          3916   2.10226e+01   3.91600e+03  -8.98968e+00   1.90260e+01   2.10000e+00   1.80000e+01
          3917   2.10220e+01   3.91700e+03  -8.98931e+00   1.90260e+01   2.10000e+00   1.80000e+01
          3918   2.10257e+01   3.91800e+03  -8.98916e+00   1.90260e+01   2.10000e+00   1.80000e+01
          3919   2.10278e+01   3.91900e+03  -8.98915e+00   1.90260e+01   2.10000e+00   1.80000e+01
          3920   2.10362e+01   3.92000e+03  -8.98928e+00   1.90260e+01   2.00000e+00   1.80000e+01
          3921   2.10291e+01   3.92100e+03  -8.98910e+00   1.90259e+01   2.00000e+00   1.80000e+01
          3922   2.10117e+01   3.92200e+03  -8.98886e+00   1.90258e+01   2.00000e+00   1.80000e+01
          3923   2.10285e+01   3.92300e+03  -8.98948e+00   1.90257e+01   2.00000e+00   1.80000e+01
          3924   2.10232e+01   3.92400e+03  -8.98991e+00   1.90255e+01   2.10000e+00   1.80000e+01
          3925   2.10366e+01   3.92500e+03  -8.98962e+00   1.90254e+01   2.10000e+00   1.80000e+01
          3926   2.10324e+01   3.92600e+03  -8.98888e+00   1.90253e+01   2.10000e+00   1.80000e+01
          3927   2.10273e+01   3.92700e+03  -8.98777e+00   1.90252e+01   2.10000e+00   1.80000e+01
          3928   2.10164e+01   3.92800e+03  -8.98781e+00   1.90251e+01   2.10000e+00   1.80000e+01
          3929   2.10193e+01   3.92900e+03  -8.98716e+00   1.90251e+01   2.10000e+00   1.80000e+01
          3930   2.10343e+01   3.93000e+03  -8.98763e+00   1.90251e+01   2.10000e+00   1.80000e+01
          3931   2.10254e+01   3.93100e+03  -8.98874e+00   1.90250e+01   2.10000e+00   1.80000e+01
          3932   2.10090e+01   3.93200e+03  -8.98896e+00   1.90249e+01   2.10000e+00   1.80000e+01
          3933   2.10262e+01   3.93300e+03  -8.98975e+00   1.90248e+01   2.00000e+00   1.80000e+01
          3934   2.10333e+01   3.93400e+03  -8.99124e+00   1.90247e+01   2.00000e+00   1.80000e+01
          3935   2.10340e+01   3.93500e+03  -8.99219e+00   1.90246e+01   2.00000e+00   1.80000e+01
          3936   2.10162e+01   3.93600e+03  -8.99244e+00   1.90244e+01   2.00000e+00   1.80000e+01
          3937   2.10202e+01   3.93700e+03  -8.99276e+00   1.90242e+01   2.00000e+00   1.80000e+01
          3938   2.10296e+01   3.93800e+03  -8.99417e+00   1.90241e+01   2.00000e+00   1.80000e+01
          3939   2.10406e+01   3.93900e+03  -8.99644e+00   1.90241e+01   2.00000e+00   1.80000e+01
          3940   2.10189e+01   3.94000e+03  -9.00014e+00   1.90241e+01   2.00000e+00   1.80000e+01
          3941   2.10307e+01   3.94100e+03  -9.00097e+00   1.90240e+01   2.00000e+00   1.80000e+01
          3942   2.10180e+01   3.94200e+03  -9.00082e+00   1.90240e+01   2.00000e+00   1.80000e+01
          3943   2.10200e+01   3.94300e+03  -9.00010e+00   1.90240e+01   2.00000e+00   1.80000e+01
          3944   2.10292e+01   3.94400e+03  -8.99792e+00   1.90240e+01   2.00000e+00   1.80000e+01
          3945   2.10441e+01   3.94500e+03  -8.99694e+00   1.90240e+01   2.00000e+00   1.80000e+01
          3946   2.10309e+01   3.94600e+03  -8.99610e+00   1.90239e+01   2.00000e+00   1.80000e+01
          3947   2.10153e+01   3.94700e+03  -8.99545e+00   1.90238e+01   2.00000e+00   1.80000e+01
          3948   2.10200e+01   3.94800e+03  -8.99541e+00   1.90236e+01   2.00000e+00   1.80000e+01
          3949   2.10298e+01   3.94900e+03  -8.99568e+00   1.90235e+01   2.00000e+00   1.80000e+01
          3950   2.10241e+01   3.95000e+03  -8.99649e+00   1.90234e+01   2.00000e+00   1.80000e+01
          3951   2.10303e+01   3.95100e+03  -8.99776e+00   1.90233e+01   2.00000e+00   1.80000e+01
          3952   2.10266e+01   3.95200e+03  -8.99663e+00   1.90232e+01   2.00000e+00   1.80000e+01
          3953   2.10295e+01   3.95300e+03  -8.99627e+00   1.90231e+01   2.00000e+00   1.80000e+01
          3954   2.10308e+01   3.95400e+03  -8.99622e+00   1.90231e+01   2.00000e+00   1.80000e+01
          3955   2.10325e+01   3.95500e+03  -8.99658e+00   1.90230e+01   2.00000e+00   1.80000e+01
          3956   2.10246e+01   3.95600e+03  -9.00054e+00   1.90230e+01   2.00000e+00   1.80000e+01
          3957   2.10271e+01   3.95700e+03  -9.00186e+00   1.90230e+01   2.00000e+00   1.80000e+01
          3958   2.10255e+01   3.95800e+03  -9.00234e+00   1.90230e+01   2.00000e+00   1.80000e+01
          3959   2.10275e+01   3.95900e+03  -9.00244e+00   1.90230e+01   2.00000e+00   1.80000e+01
          3960   2.10277e+01   3.96000e+03  -9.00055e+00   1.90230e+01   2.00000e+00   1.80000e+01
          3961   2.10297e+01   3.96100e+03  -8.99896e+00   1.90230e+01   2.00000e+00   1.80000e+01
          3962   2.10341e+01   3.96200e+03  -8.99838e+00   1.90229e+01   2.00000e+00   1.80000e+01
          3963   2.10257e+01   3.96300e+03  -8.99847e+00   1.90228e+01   2.00000e+00   1.80000e+01
          3964   2.10185e+01   3.96400e+03  -8.99525e+00   1.90226e+01   2.00000e+00   1.80000e+01
          3965   2.10226e+01   3.96500e+03  -8.99430e+00   1.90225e+01   2.00000e+00   1.80000e+01
          3966   2.10359e+01   3.96600e+03  -8.99428e+00   1.90224e+01   2.00000e+00   1.80000e+01
          3967   2.10287e+01   3.96700e+03  -8.99407e+00   1.90223e+01   2.00000e+00   1.80000e+01
          3968   2.10365e+01   3.96800e+03  -8.99201e+00   1.90222e+01   2.00000e+00   1.80000e+01
          3969   2.10319e+01   3.96900e+03  -8.99134e+00   1.90221e+01   2.00000e+00   1.80000e+01
          3970   2.10346e+01   3.97000e+03  -8.99113e+00   1.90221e+01   2.00000e+00   1.80000e+01
          3971   2.10358e+01   3.97100e+03  -8.99079e+00   1.90220e+01   2.00000e+00   1.80000e+01
          3972   2.10357e+01   3.97200e+03  -8.99271e+00   1.90220e+01   2.00000e+00   1.80000e+01
          3973   2.10372e+01   3.97300e+03  -8.99295e+00   1.90220e+01   2.00000e+00   1.80000e+01
          3974   2.10279e+01   3.97400e+03  -8.99281e+00   1.90220e+01   2.00000e+00   1.80000e+01
          3975   2.10245e+01   3.97500e+03  -8.99213e+00   1.90220e+01   2.00000e+00   1.80000e+01
          3976   2.10293e+01   3.97600e+03  -8.99226e+00   1.90220e+01   2.00000e+00   1.80000e+01
          3977   2.10393e+01   3.97700e+03  -8.99286e+00   1.90219e+01   2.00000e+00   1.80000e+01
          3978   2.10211e+01   3.97800e+03  -8.99360e+00   1.90218e+01   2.00000e+00   1.80000e+01
          3979   2.10223e+01   3.97900e+03  -8.99431e+00   1.90217e+01   2.00000e+00   1.80000e+01
          3980   2.10309e+01   3.98000e+03  -8.99376e+00   1.90215e+01   2.00000e+00   1.80000e+01
          3981   2.10267e+01   3.98100e+03  -8.99337e+00   1.90214e+01   2.00000e+00   1.80000e+01
          3982   2.10436e+01   3.98200e+03  -8.99310e+00   1.90213e+01   2.00000e+00   1.80000e+01
          3983   2.10400e+01   3.98300e+03  -8.99266e+00   1.90212e+01   2.00000e+00   1.80000e+01
          3984   2.10330e+01   3.98400e+03  -8.99179e+00   1.90211e+01   2.00000e+00   1.80000e+01
          3985   2.10192e+01   3.98500e+03  -8.99127e+00   1.90211e+01   2.00000e+00   1.80000e+01
          3986   2.10392e+01   3.98600e+03  -8.99058e+00   1.90211e+01   2.00000e+00   1.80000e+01
          3987   2.10381e+01   3.98700e+03  -8.98925e+00   1.90210e+01   2.00000e+00   1.80000e+01
          3988   2.10454e+01   3.98800e+03  -8.98853e+00   1.90210e+01   2.00000e+00   1.80000e+01
          3989   2.10461e+01   3.98900e+03  -8.98763e+00   1.90210e+01   2.00000e+00   1.80000e+01
          3990   2.10422e+01   3.99000e+03  -8.98610e+00   1.90210e+01   2.00000e+00   1.80000e+01
          3991   2.10392e+01   3.99100e+03  -8.98528e+00   1.90209e+01   2.00000e+00   1.80000e+01
          3992   2.10455e+01   3.99200e+03  -8.98274e+00   1.90208e+01   2.00000e+00   1.80000e+01
          3993   2.10434e+01   3.99300e+03  -8.98237e+00   1.90207e+01   2.00000e+00   1.80000e+01
          3994   2.10299e+01   3.99400e+03  -8.98250e+00   1.90205e+01   2.00000e+00   1.80000e+01
          3995   2.10302e+01   3.99500e+03  -8.98280e+00   1.90204e+01   2.00000e+00   1.80000e+01
          3996   2.10436e+01   3.99600e+03  -8.98338e+00   1.90203e+01   2.00000e+00   1.80000e+01
          3997   2.10384e+01   3.99700e+03  -8.98265e+00   1.90202e+01   2.00000e+00   1.80000e+01
          3998   2.10277e+01   3.99800e+03  -8.98265e+00   1.90201e+01   2.00000e+00   1.80000e+01
          3999   2.10356e+01   3.99900e+03  -8.98258e+00   1.90200e+01   2.00000e+00   1.80000e+01
          4000   2.10396e+01   4.00000e+03  -8.98389e+00   1.90201e+01   2.00000e+00   1.80000e+01
          4001   2.10429e+01   4.00100e+03  -8.98473e+00   1.90200e+01   2.00000e+00   1.80000e+01
          4002   2.10332e+01   4.00200e+03  -8.98567e+00   1.90200e+01   2.00000e+00   1.80000e+01
          4003   2.10313e+01   4.00300e+03  -8.98691e+00   1.90200e+01   2.00000e+00   1.80000e+01
          4004   2.10275e+01   4.00400e+03  -8.98654e+00   1.90200e+01   2.00000e+00   1.80000e+01
          4005   2.10318e+01   4.00500e+03  -8.98664e+00   1.90200e+01   2.00000e+00   1.80000e+01
          4006   2.10443e+01   4.00600e+03  -8.98599e+00   1.90199e+01   2.00000e+00   1.80000e+01
          4007   2.10524e+01   4.00700e+03  -8.98510e+00   1.90198e+01   2.00000e+00   1.80000e+01
          4008   2.10404e+01   4.00800e+03  -8.98353e+00   1.90196e+01   2.00000e+00   1.80000e+01
          4009   2.10400e+01   4.00900e+03  -8.98274e+00   1.90195e+01   2.00000e+00   1.80000e+01
          4010   2.10556e+01   4.01000e+03  -8.98157e+00   1.90194e+01   2.00000e+00   1.80000e+01
          4011   2.10460e+01   4.01100e+03  -8.97993e+00   1.90193e+01   2.00000e+00   1.80000e+01
          4012   2.10366e+01   4.01200e+03  -8.97976e+00   1.90192e+01   2.00000e+00   1.80000e+01
          4013   2.10470e+01   4.01300e+03  -8.97998e+00   1.90191e+01   2.00000e+00   1.80000e+01
          4014   2.10395e+01   4.01400e+03  -8.97975e+00   1.90191e+01   2.00000e+00   1.80000e+01
          4015   2.10488e+01   4.01500e+03  -8.97920e+00   1.90190e+01   2.00000e+00   1.80000e+01
          4016   2.10420e+01   4.01600e+03  -8.97867e+00   1.90190e+01   2.10000e+00   1.80000e+01
          4017   2.10278e+01   4.01700e+03  -8.97787e+00   1.90190e+01   2.10000e+00   1.80000e+01
          4018   2.10468e+01   4.01800e+03  -8.97702e+00   1.90190e+01   2.10000e+00   1.80000e+01
          4019   2.10467e+01   4.01900e+03  -8.97722e+00   1.90190e+01   2.00000e+00   1.80000e+01
          4020   2.10496e+01   4.02000e+03  -8.97956e+00   1.90189e+01   2.00000e+00   1.80000e+01
          4021   2.10400e+01   4.02100e+03  -8.98078e+00   1.90188e+01   2.00000e+00   1.80000e+01
          4022   2.10233e+01   4.02200e+03  -8.98127e+00   1.90187e+01   2.00000e+00   1.80000e+01
          4023   2.10414e+01   4.02300e+03  -8.98110e+00   1.90186e+01   2.00000e+00   1.80000e+01
          4024   2.10338e+01   4.02400e+03  -8.97913e+00   1.90184e+01   2.00000e+00   1.80000e+01
          4025   2.10273e+01   4.02500e+03  -8.97752e+00   1.90182e+01   2.00000e+00   1.80000e+01
